Groups:

Data:
time unit: ps, TCK, TMS, TDI_jtag, TDO_jtag, trigger, state_led1, 
0, X, X, X, X, X, X, 
7746473, 0, 1, 0, 1, 1, 0, 
7759806, 0, 1, 0, 1, 1, 0, 
7773139, 0, 1, 0, 1, 1, 0, 
7786472, 0, 1, 0, 1, 1, 0, 
7799805, 0, 1, 0, 1, 1, 0, 
7813138, 1, 1, 0, 1, 1, 0, 
7826471, 1, 1, 0, 1, 1, 0, 
7839804, 1, 1, 0, 1, 1, 0, 
7853137, 1, 1, 0, 1, 1, 0, 
7866470, 1, 1, 0, 1, 1, 0, 
7879803, 1, 1, 0, 1, 1, 0, 
7893136, 1, 1, 0, 1, 1, 0, 
7906469, 1, 1, 0, 1, 1, 0, 
7919802, 1, 1, 0, 1, 1, 0, 
7933135, 1, 1, 0, 1, 1, 0, 
7946468, 1, 1, 0, 1, 1, 0, 
7959801, 1, 1, 0, 1, 1, 0, 
7973134, 1, 1, 0, 1, 1, 0, 
7986467, 1, 1, 0, 1, 1, 0, 
7999800, 1, 1, 0, 1, 1, 0, 
8013133, 1, 1, 0, 1, 1, 0, 
8026466, 1, 1, 0, 1, 1, 0, 
8039799, 1, 1, 0, 1, 1, 0, 
8053132, 1, 1, 0, 1, 1, 0, 
8066465, 1, 1, 0, 1, 1, 0, 
8079798, 1, 1, 0, 1, 1, 0, 
8093131, 1, 1, 0, 1, 1, 0, 
8106464, 1, 1, 0, 1, 1, 0, 
8119797, 1, 1, 0, 1, 1, 0, 
8133130, 1, 1, 0, 1, 1, 0, 
8146463, 1, 1, 0, 1, 1, 0, 
8159796, 0, 1, 0, 1, 1, 0, 
8173129, 0, 1, 0, 1, 1, 0, 
8186462, 0, 1, 0, 1, 1, 0, 
8199795, 0, 1, 0, 1, 1, 0, 
8213128, 0, 1, 0, 1, 1, 0, 
8226461, 0, 1, 0, 1, 1, 0, 
8239794, 0, 1, 0, 1, 1, 0, 
8253127, 0, 1, 0, 1, 1, 0, 
8266460, 0, 1, 0, 1, 1, 0, 
8279793, 0, 1, 0, 1, 1, 0, 
8293126, 0, 1, 0, 1, 1, 0, 
8306459, 0, 1, 0, 1, 1, 0, 
8319792, 0, 1, 0, 1, 1, 0, 
8333125, 0, 1, 0, 1, 1, 0, 
8346458, 0, 1, 0, 1, 1, 0, 
8359791, 0, 1, 0, 1, 1, 0, 
8373124, 0, 1, 0, 1, 1, 0, 
8386457, 0, 1, 0, 1, 1, 0, 
8399790, 0, 1, 0, 1, 1, 0, 
8413123, 0, 1, 0, 1, 1, 0, 
8426456, 0, 1, 0, 1, 1, 0, 
8439789, 0, 1, 0, 1, 1, 0, 
8453122, 0, 1, 0, 1, 1, 0, 
8466455, 0, 1, 0, 1, 1, 0, 
8479788, 1, 1, 0, 1, 1, 0, 
8493121, 1, 1, 0, 1, 1, 0, 
8506454, 1, 1, 0, 1, 1, 0, 
8519787, 1, 1, 0, 1, 1, 0, 
8533120, 1, 1, 0, 1, 1, 0, 
8546453, 1, 1, 0, 1, 1, 0, 
8559786, 1, 1, 0, 1, 1, 0, 
8573119, 1, 1, 0, 1, 1, 0, 
8586452, 1, 1, 0, 1, 1, 0, 
8599785, 1, 1, 0, 1, 1, 0, 
8613118, 1, 1, 0, 1, 1, 0, 
8626451, 1, 1, 0, 1, 1, 0, 
8639784, 1, 1, 0, 1, 1, 0, 
8653117, 1, 1, 0, 1, 1, 0, 
8666450, 1, 0, 0, 1, 1, 0, 
8679783, 1, 0, 0, 1, 1, 0, 
8693116, 1, 0, 0, 1, 1, 0, 
8706449, 1, 0, 0, 1, 1, 0, 
8719782, 1, 0, 0, 1, 1, 0, 
8733115, 1, 0, 0, 1, 1, 0, 
8746448, 1, 0, 0, 1, 1, 0, 
8759781, 1, 0, 0, 1, 1, 0, 
8773114, 1, 0, 0, 1, 1, 0, 
8786447, 1, 0, 0, 1, 1, 0, 
8799780, 1, 0, 0, 1, 1, 0, 
8813113, 1, 0, 0, 1, 1, 0, 
8826446, 0, 0, 0, 1, 1, 0, 
8839779, 0, 0, 0, 0, 1, 0, 
8853112, 0, 0, 0, 0, 1, 0, 
8866445, 0, 0, 0, 0, 1, 0, 
8879778, 0, 0, 0, 0, 1, 0, 
8893111, 0, 0, 0, 0, 1, 0, 
8906444, 0, 0, 0, 0, 1, 0, 
8919777, 0, 0, 0, 0, 1, 0, 
8933110, 0, 0, 0, 0, 1, 0, 
8946443, 0, 0, 0, 0, 1, 0, 
8959776, 0, 0, 0, 0, 1, 0, 
8973109, 0, 0, 0, 0, 1, 0, 
8986442, 0, 0, 0, 0, 1, 0, 
8999775, 0, 0, 0, 0, 1, 0, 
9013108, 0, 0, 0, 1, 1, 0, 
9026441, 0, 0, 0, 1, 1, 0, 
9039774, 0, 0, 0, 1, 1, 0, 
9053107, 0, 0, 0, 1, 1, 0, 
9066440, 0, 0, 0, 1, 1, 0, 
9079773, 0, 0, 0, 1, 1, 0, 
9093106, 0, 0, 0, 1, 1, 0, 
9106439, 0, 0, 0, 1, 1, 0, 
9119772, 0, 0, 0, 1, 1, 0, 
9133105, 0, 0, 0, 1, 1, 0, 
9146438, 1, 0, 0, 1, 1, 0, 
9159771, 1, 0, 0, 1, 1, 0, 
9173104, 1, 0, 0, 1, 1, 0, 
9186437, 1, 0, 0, 1, 1, 0, 
9199770, 1, 0, 0, 1, 1, 0, 
9213103, 1, 0, 0, 1, 1, 0, 
9226436, 1, 0, 0, 1, 1, 0, 
9239769, 1, 0, 0, 1, 1, 0, 
9253102, 1, 0, 0, 1, 1, 0, 
9266435, 1, 0, 0, 1, 1, 0, 
9279768, 1, 0, 0, 1, 1, 0, 
9293101, 1, 0, 0, 1, 1, 0, 
9306434, 1, 0, 0, 1, 1, 0, 
9319767, 1, 0, 0, 1, 1, 0, 
9333100, 1, 0, 0, 1, 1, 0, 
9346433, 1, 0, 0, 1, 1, 0, 
9359766, 1, 0, 0, 1, 1, 0, 
9373099, 1, 0, 0, 1, 1, 0, 
9386432, 1, 0, 0, 1, 1, 0, 
9399765, 1, 0, 0, 1, 1, 0, 
9413098, 1, 0, 0, 1, 1, 0, 
9426431, 1, 0, 0, 1, 1, 0, 
9439764, 1, 0, 0, 1, 1, 0, 
9453097, 1, 0, 0, 1, 1, 0, 
9466430, 1, 0, 0, 1, 1, 0, 
9479763, 1, 0, 0, 1, 1, 0, 
9493096, 0, 0, 0, 1, 1, 0, 
9506429, 0, 0, 0, 0, 1, 0, 
9519762, 0, 0, 0, 0, 1, 0, 
9533095, 0, 0, 0, 1, 1, 0, 
9546428, 0, 0, 0, 1, 1, 0, 
9559761, 0, 0, 0, 1, 1, 0, 
9573094, 0, 0, 0, 1, 1, 0, 
9586427, 0, 0, 0, 1, 1, 0, 
9599760, 0, 0, 0, 1, 1, 0, 
9613093, 0, 0, 0, 1, 1, 0, 
9626426, 0, 0, 0, 1, 1, 0, 
9639759, 0, 0, 0, 1, 1, 0, 
9653092, 0, 0, 0, 1, 1, 0, 
9666425, 0, 0, 0, 1, 1, 0, 
9679758, 0, 0, 0, 1, 1, 0, 
9693091, 0, 0, 0, 1, 1, 0, 
9706424, 0, 0, 0, 1, 1, 0, 
9719757, 0, 0, 0, 1, 1, 0, 
9733090, 0, 0, 0, 1, 1, 0, 
9746423, 0, 0, 0, 1, 1, 0, 
9759756, 0, 0, 0, 1, 1, 0, 
9773089, 0, 0, 0, 1, 1, 0, 
9786422, 0, 0, 0, 1, 1, 0, 
9799755, 0, 0, 0, 1, 1, 0, 
9813088, 1, 0, 0, 1, 1, 0, 
9826421, 1, 0, 0, 1, 1, 0, 
9839754, 1, 0, 0, 1, 1, 0, 
9853087, 1, 0, 0, 1, 1, 0, 
9866420, 1, 0, 0, 1, 1, 0, 
9879753, 1, 0, 0, 1, 1, 0, 
9893086, 1, 0, 0, 1, 1, 0, 
9906419, 1, 0, 0, 1, 1, 0, 
9919752, 1, 0, 0, 1, 1, 0, 
9933085, 1, 0, 0, 1, 1, 0, 
9946418, 1, 0, 0, 1, 1, 0, 
9959751, 1, 0, 0, 1, 1, 0, 
9973084, 1, 0, 0, 1, 1, 0, 
9986417, 1, 0, 0, 1, 1, 0, 
9999750, 1, 0, 0, 1, 1, 0, 
10013083, 1, 0, 0, 1, 1, 0, 
10026416, 1, 0, 0, 1, 1, 0, 
10039749, 1, 0, 0, 1, 1, 0, 
10053082, 1, 0, 0, 1, 1, 0, 
10066415, 1, 0, 0, 1, 1, 0, 
10079748, 1, 0, 0, 1, 1, 0, 
10093081, 1, 0, 0, 1, 1, 0, 
10106414, 1, 0, 0, 1, 1, 0, 
10119747, 1, 0, 0, 1, 1, 0, 
10133080, 1, 0, 0, 1, 1, 0, 
10146413, 1, 0, 0, 1, 1, 0, 
10159746, 0, 0, 0, 1, 1, 0, 
10173079, 0, 0, 0, 1, 1, 0, 
10186412, 0, 0, 0, 1, 1, 0, 
10199745, 0, 0, 0, 1, 1, 0, 
10213078, 0, 0, 0, 1, 1, 0, 
10226411, 0, 0, 0, 1, 1, 0, 
10239744, 0, 0, 0, 1, 1, 0, 
10253077, 0, 0, 0, 1, 1, 0, 
10266410, 0, 0, 0, 1, 1, 0, 
10279743, 0, 0, 0, 1, 1, 0, 
10293076, 0, 0, 0, 1, 1, 0, 
10306409, 0, 0, 0, 1, 1, 0, 
10319742, 0, 0, 0, 1, 1, 0, 
10333075, 0, 0, 0, 1, 1, 0, 
10346408, 0, 0, 0, 1, 1, 0, 
10359741, 0, 0, 0, 1, 1, 0, 
10373074, 0, 0, 0, 1, 1, 0, 
10386407, 0, 0, 0, 1, 1, 0, 
10399740, 0, 0, 0, 1, 1, 0, 
10413073, 0, 0, 0, 1, 1, 0, 
10426406, 0, 0, 0, 1, 1, 0, 
10439739, 0, 0, 0, 1, 1, 0, 
10453072, 0, 0, 0, 1, 1, 0, 
10466405, 0, 0, 0, 1, 1, 0, 
10479738, 1, 0, 0, 1, 1, 0, 
10493071, 1, 0, 0, 1, 1, 0, 
10506404, 1, 0, 0, 1, 1, 0, 
10519737, 1, 0, 0, 1, 1, 0, 
10533070, 1, 0, 0, 1, 1, 0, 
10546403, 1, 0, 0, 1, 1, 0, 
10559736, 1, 0, 0, 1, 1, 0, 
10573069, 1, 0, 0, 1, 1, 0, 
10586402, 1, 0, 0, 1, 1, 0, 
10599735, 1, 0, 0, 1, 1, 0, 
10613068, 1, 0, 0, 1, 1, 0, 
10626401, 1, 0, 0, 1, 1, 0, 
10639734, 1, 0, 0, 1, 1, 0, 
10653067, 1, 0, 0, 1, 1, 0, 
10666400, 1, 1, 0, 1, 1, 0, 
10679733, 1, 1, 0, 1, 1, 0, 
10693066, 1, 1, 0, 1, 1, 0, 
10706399, 1, 1, 0, 1, 1, 0, 
10719732, 1, 1, 0, 1, 1, 0, 
10733065, 1, 1, 0, 1, 1, 0, 
10746398, 1, 1, 0, 1, 1, 0, 
10759731, 1, 1, 0, 1, 1, 0, 
10773064, 1, 1, 0, 1, 1, 0, 
10786397, 1, 1, 0, 1, 1, 0, 
10799730, 1, 1, 0, 1, 1, 0, 
10813063, 1, 1, 0, 1, 1, 0, 
10826396, 0, 1, 0, 1, 1, 0, 
10839729, 0, 1, 0, 1, 1, 0, 
10853062, 0, 1, 0, 1, 1, 0, 
10866395, 0, 1, 0, 1, 1, 0, 
10879728, 0, 1, 0, 1, 1, 0, 
10893061, 0, 1, 0, 1, 1, 0, 
10906394, 0, 1, 0, 1, 1, 0, 
10919727, 0, 1, 0, 1, 1, 0, 
10933060, 0, 1, 0, 1, 1, 0, 
10946393, 0, 1, 0, 1, 1, 0, 
10959726, 0, 1, 0, 1, 1, 0, 
10973059, 0, 1, 0, 1, 1, 0, 
10986392, 0, 1, 0, 1, 1, 0, 
10999725, 0, 1, 0, 1, 1, 0, 
11013058, 0, 1, 0, 1, 1, 0, 
11026391, 0, 1, 0, 1, 1, 0, 
11039724, 0, 1, 0, 1, 1, 0, 
11053057, 0, 1, 0, 1, 1, 0, 
11066390, 0, 1, 0, 1, 1, 0, 
11079723, 0, 1, 0, 1, 1, 0, 
11093056, 0, 1, 0, 1, 1, 0, 
11106389, 0, 1, 0, 1, 1, 0, 
11119722, 0, 1, 0, 1, 1, 0, 
11133055, 0, 1, 0, 1, 1, 0, 
11146388, 1, 1, 0, 1, 1, 0, 
11159721, 1, 1, 0, 1, 1, 0, 
11173054, 1, 1, 0, 1, 1, 0, 
11186387, 1, 1, 0, 1, 1, 0, 
11199720, 1, 1, 0, 1, 1, 0, 
11213053, 1, 1, 0, 1, 1, 0, 
11226386, 1, 1, 0, 1, 1, 0, 
11239719, 1, 1, 0, 1, 1, 0, 
11253052, 1, 1, 0, 1, 1, 0, 
11266385, 1, 1, 0, 1, 1, 0, 
11279718, 1, 1, 0, 1, 1, 0, 
11293051, 1, 1, 0, 1, 1, 0, 
11306384, 1, 1, 0, 1, 1, 0, 
11319717, 1, 1, 0, 1, 1, 0, 
11333050, 1, 1, 0, 1, 1, 0, 
11346383, 1, 1, 0, 1, 1, 0, 
11359716, 1, 1, 0, 1, 1, 0, 
11373049, 1, 1, 0, 1, 1, 0, 
11386382, 1, 1, 0, 1, 1, 0, 
11399715, 1, 1, 0, 1, 1, 0, 
11413048, 1, 1, 0, 1, 1, 0, 
11426381, 1, 1, 0, 1, 1, 0, 
11439714, 1, 1, 0, 1, 1, 0, 
11453047, 1, 1, 0, 1, 1, 0, 
11466380, 1, 1, 0, 1, 1, 0, 
11479713, 1, 1, 0, 1, 1, 0, 
11493046, 0, 1, 0, 1, 1, 0, 
11506379, 0, 1, 0, 1, 1, 0, 
11519712, 0, 1, 0, 1, 1, 0, 
11533045, 0, 1, 0, 1, 1, 0, 
11546378, 0, 1, 0, 1, 1, 0, 
11559711, 0, 1, 0, 1, 1, 0, 
11573044, 0, 1, 0, 1, 1, 0, 
11586377, 0, 1, 0, 1, 1, 0, 
11599710, 0, 1, 0, 1, 1, 0, 
11613043, 0, 1, 0, 1, 1, 0, 
11626376, 0, 1, 0, 1, 1, 0, 
11639709, 0, 1, 0, 1, 1, 0, 
11653042, 0, 1, 0, 1, 1, 0, 
11666375, 0, 1, 0, 1, 1, 0, 
11679708, 0, 1, 0, 1, 1, 0, 
11693041, 0, 1, 0, 1, 1, 0, 
11706374, 0, 1, 0, 1, 1, 0, 
11719707, 0, 1, 0, 1, 1, 0, 
11733040, 0, 1, 0, 1, 1, 0, 
11746373, 0, 1, 0, 1, 1, 0, 
11759706, 0, 1, 0, 1, 1, 0, 
11773039, 0, 1, 0, 1, 1, 0, 
11786372, 0, 1, 0, 1, 1, 0, 
11799705, 0, 1, 0, 1, 1, 0, 
11813038, 1, 1, 0, 1, 1, 0, 
11826371, 1, 1, 0, 1, 1, 0, 
11839704, 1, 1, 0, 1, 1, 0, 
11853037, 1, 1, 0, 1, 1, 0, 
11866370, 1, 1, 0, 1, 1, 0, 
11879703, 1, 1, 0, 1, 1, 0, 
11893036, 1, 1, 0, 1, 1, 0, 
11906369, 1, 1, 0, 1, 1, 0, 
11919702, 1, 1, 0, 1, 1, 0, 
11933035, 1, 1, 0, 1, 1, 0, 
11946368, 1, 1, 0, 1, 1, 0, 
11959701, 1, 1, 0, 1, 1, 0, 
11973034, 1, 1, 0, 1, 1, 0, 
11986367, 1, 1, 0, 1, 1, 0, 
11999700, 1, 0, 0, 1, 1, 0, 
12013033, 1, 0, 0, 1, 1, 0, 
12026366, 1, 0, 0, 1, 1, 0, 
12039699, 1, 0, 0, 1, 1, 0, 
12053032, 1, 0, 0, 1, 1, 0, 
12066365, 1, 0, 0, 1, 1, 0, 
12079698, 1, 0, 0, 1, 1, 0, 
12093031, 1, 0, 0, 1, 1, 0, 
12106364, 1, 0, 0, 1, 1, 0, 
12119697, 1, 0, 0, 1, 1, 0, 
12133030, 1, 0, 0, 1, 1, 0, 
12146363, 1, 0, 0, 1, 1, 0, 
12159696, 0, 0, 0, 1, 1, 0, 
12173029, 0, 0, 0, 0, 1, 0, 
12186362, 0, 0, 0, 0, 1, 0, 
12199695, 0, 0, 0, 0, 1, 0, 
12213028, 0, 0, 0, 0, 1, 0, 
12226361, 0, 0, 0, 0, 1, 0, 
12239694, 0, 0, 0, 0, 1, 0, 
12253027, 0, 0, 0, 0, 1, 0, 
12266360, 0, 0, 0, 0, 1, 0, 
12279693, 0, 0, 0, 0, 1, 0, 
12293026, 0, 0, 0, 0, 1, 0, 
12306359, 0, 0, 0, 0, 1, 0, 
12319692, 0, 0, 0, 0, 1, 0, 
12333025, 0, 0, 0, 1, 1, 0, 
12346358, 0, 0, 0, 1, 1, 0, 
12359691, 0, 0, 0, 1, 1, 0, 
12373024, 0, 0, 0, 1, 1, 0, 
12386357, 0, 0, 0, 1, 1, 0, 
12399690, 0, 0, 0, 1, 1, 0, 
12413023, 0, 0, 0, 1, 1, 0, 
12426356, 0, 0, 0, 1, 1, 0, 
12439689, 0, 0, 0, 1, 1, 0, 
12453022, 0, 0, 0, 1, 1, 0, 
12466355, 0, 0, 0, 1, 1, 0, 
12479688, 1, 0, 0, 1, 1, 0, 
12493021, 1, 0, 0, 1, 1, 0, 
12506354, 1, 0, 0, 1, 1, 0, 
12519687, 1, 0, 0, 1, 1, 0, 
12533020, 1, 0, 0, 1, 1, 0, 
12546353, 1, 0, 0, 1, 1, 0, 
12559686, 1, 0, 0, 1, 1, 0, 
12573019, 1, 0, 0, 1, 1, 0, 
12586352, 1, 0, 0, 1, 1, 0, 
12599685, 1, 0, 0, 1, 1, 0, 
12613018, 1, 0, 0, 1, 1, 0, 
12626351, 1, 0, 0, 1, 1, 0, 
12639684, 1, 0, 0, 1, 1, 0, 
12653017, 1, 0, 0, 1, 1, 0, 
12666350, 1, 0, 0, 1, 1, 0, 
12679683, 1, 0, 0, 1, 1, 0, 
12693016, 1, 0, 0, 1, 1, 0, 
12706349, 1, 0, 0, 1, 1, 0, 
12719682, 1, 0, 0, 1, 1, 0, 
12733015, 1, 0, 0, 1, 1, 0, 
12746348, 1, 0, 0, 1, 1, 0, 
12759681, 1, 0, 0, 1, 1, 0, 
12773014, 1, 0, 0, 1, 1, 0, 
12786347, 1, 0, 0, 1, 1, 0, 
12799680, 1, 0, 0, 1, 1, 0, 
12813013, 1, 0, 0, 1, 1, 0, 
12826346, 0, 0, 0, 1, 1, 0, 
12839679, 0, 0, 0, 0, 1, 0, 
12853012, 0, 0, 0, 0, 1, 0, 
12866345, 0, 0, 0, 1, 1, 0, 
12879678, 0, 0, 0, 1, 1, 0, 
12893011, 0, 0, 0, 1, 1, 0, 
12906344, 0, 0, 0, 1, 1, 0, 
12919677, 0, 0, 0, 1, 1, 0, 
12933010, 0, 0, 0, 1, 1, 0, 
12946343, 0, 0, 0, 1, 1, 0, 
12959676, 0, 0, 0, 1, 1, 0, 
12973009, 0, 0, 0, 1, 1, 0, 
12986342, 0, 0, 0, 1, 1, 0, 
12999675, 0, 0, 0, 1, 1, 0, 
13013008, 0, 0, 0, 1, 1, 0, 
13026341, 0, 0, 0, 1, 1, 0, 
13039674, 0, 0, 0, 1, 1, 0, 
13053007, 0, 0, 0, 1, 1, 0, 
13066340, 0, 0, 0, 1, 1, 0, 
13079673, 0, 0, 0, 1, 1, 0, 
13093006, 0, 0, 0, 1, 1, 0, 
13106339, 0, 0, 0, 1, 1, 0, 
13119672, 0, 0, 0, 1, 1, 0, 
13133005, 0, 0, 0, 1, 1, 0, 
13146338, 1, 0, 0, 1, 1, 0, 
13159671, 1, 0, 0, 1, 1, 0, 
13173004, 1, 0, 0, 1, 1, 0, 
13186337, 1, 0, 0, 1, 1, 0, 
13199670, 1, 0, 0, 1, 1, 0, 
13213003, 1, 0, 0, 1, 1, 0, 
13226336, 1, 0, 0, 1, 1, 0, 
13239669, 1, 0, 0, 1, 1, 0, 
13253002, 1, 0, 0, 1, 1, 0, 
13266335, 1, 0, 0, 1, 1, 0, 
13279668, 1, 0, 0, 1, 1, 0, 
13293001, 1, 0, 0, 1, 1, 0, 
13306334, 1, 0, 0, 1, 1, 0, 
13319667, 1, 0, 0, 1, 1, 0, 
13333000, 1, 0, 0, 1, 1, 0, 
13346333, 1, 0, 0, 1, 1, 0, 
13359666, 1, 0, 0, 1, 1, 0, 
13372999, 1, 0, 0, 1, 1, 0, 
13386332, 1, 0, 0, 1, 1, 0, 
13399665, 1, 0, 0, 1, 1, 0, 
13412998, 1, 0, 0, 1, 1, 0, 
13426331, 1, 0, 0, 1, 1, 0, 
13439664, 1, 0, 0, 1, 1, 0, 
13452997, 1, 0, 0, 1, 1, 0, 
13466330, 1, 0, 0, 1, 1, 0, 
13479663, 1, 0, 0, 1, 1, 0, 
13492996, 0, 0, 0, 1, 1, 0, 
13506329, 0, 0, 0, 1, 1, 0, 
13519662, 0, 0, 0, 1, 1, 0, 
13532995, 0, 0, 0, 1, 1, 0, 
13546328, 0, 0, 0, 1, 1, 0, 
13559661, 0, 0, 0, 1, 1, 0, 
13572994, 0, 0, 0, 1, 1, 0, 
13586327, 0, 0, 0, 1, 1, 0, 
13599660, 0, 0, 0, 1, 1, 0, 
13612993, 0, 0, 0, 1, 1, 0, 
13626326, 0, 0, 0, 1, 1, 0, 
13639659, 0, 0, 0, 1, 1, 0, 
13652992, 0, 0, 0, 1, 1, 0, 
13666325, 0, 0, 0, 1, 1, 0, 
13679658, 0, 0, 0, 1, 1, 0, 
13692991, 0, 0, 0, 1, 1, 0, 
13706324, 0, 0, 0, 1, 1, 0, 
13719657, 0, 0, 0, 1, 1, 0, 
13732990, 0, 0, 0, 1, 1, 0, 
13746323, 0, 0, 0, 1, 1, 0, 
13759656, 0, 0, 0, 1, 1, 0, 
13772989, 0, 0, 0, 1, 1, 0, 
13786322, 0, 0, 0, 1, 1, 0, 
13799655, 0, 0, 0, 1, 1, 0, 
13812988, 1, 0, 0, 1, 1, 0, 
13826321, 1, 0, 0, 1, 1, 0, 
13839654, 1, 0, 0, 1, 1, 0, 
13852987, 1, 0, 0, 1, 1, 0, 
13866320, 1, 0, 0, 1, 1, 0, 
13879653, 1, 0, 0, 1, 1, 0, 
13892986, 1, 0, 0, 1, 1, 0, 
13906319, 1, 0, 0, 1, 1, 0, 
13919652, 1, 0, 0, 1, 1, 0, 
13932985, 1, 0, 0, 1, 1, 0, 
13946318, 1, 0, 0, 1, 1, 0, 
13959651, 1, 0, 0, 1, 1, 0, 
13972984, 1, 0, 0, 1, 1, 0, 
13986317, 1, 0, 0, 1, 1, 0, 
13999650, 1, 0, 1, 1, 1, 0, 
14012983, 1, 0, 1, 1, 1, 0, 
14026316, 1, 0, 1, 1, 1, 0, 
14039649, 1, 0, 1, 1, 1, 0, 
14052982, 1, 0, 1, 1, 1, 0, 
14066315, 1, 0, 1, 1, 1, 0, 
14079648, 1, 0, 1, 1, 1, 0, 
14092981, 1, 0, 1, 1, 1, 0, 
14106314, 1, 0, 1, 1, 1, 0, 
14119647, 1, 0, 1, 1, 1, 0, 
14132980, 1, 0, 1, 1, 1, 0, 
14146313, 1, 0, 1, 1, 1, 0, 
14159646, 0, 0, 1, 1, 1, 0, 
14172979, 0, 0, 1, 0, 1, 0, 
14186312, 0, 0, 1, 0, 1, 0, 
14199645, 0, 0, 1, 0, 1, 0, 
14212978, 0, 0, 1, 0, 1, 0, 
14226311, 0, 0, 1, 0, 1, 0, 
14239644, 0, 0, 1, 0, 1, 0, 
14252977, 0, 0, 1, 0, 1, 0, 
14266310, 0, 0, 1, 0, 1, 0, 
14279643, 0, 0, 1, 0, 1, 0, 
14292976, 0, 0, 1, 0, 1, 0, 
14306309, 0, 0, 1, 0, 1, 0, 
14319642, 0, 0, 1, 0, 1, 0, 
14332975, 0, 0, 1, 0, 1, 0, 
14346308, 0, 0, 1, 0, 1, 0, 
14359641, 0, 0, 1, 0, 1, 0, 
14372974, 0, 0, 1, 0, 1, 0, 
14386307, 0, 0, 1, 0, 1, 0, 
14399640, 0, 0, 1, 0, 1, 0, 
14412973, 0, 0, 1, 0, 1, 0, 
14426306, 0, 0, 1, 0, 1, 0, 
14439639, 0, 0, 1, 0, 1, 0, 
14452972, 0, 0, 1, 0, 1, 0, 
14466305, 0, 0, 1, 0, 1, 0, 
14479638, 1, 0, 1, 0, 1, 0, 
14492971, 1, 0, 1, 0, 1, 0, 
14506304, 1, 0, 1, 0, 1, 0, 
14519637, 1, 0, 1, 0, 1, 0, 
14532970, 1, 0, 1, 0, 1, 0, 
14546303, 1, 0, 1, 0, 1, 0, 
14559636, 1, 0, 1, 0, 1, 0, 
14572969, 1, 0, 1, 0, 1, 0, 
14586302, 1, 0, 1, 0, 1, 0, 
14599635, 1, 0, 1, 0, 1, 0, 
14612968, 1, 0, 1, 0, 1, 0, 
14626301, 1, 0, 1, 0, 1, 0, 
14639634, 1, 0, 1, 0, 1, 0, 
14652967, 1, 0, 1, 0, 1, 0, 
14666300, 1, 0, 1, 0, 1, 0, 
14679633, 1, 0, 1, 0, 1, 0, 
14692966, 1, 0, 1, 0, 1, 0, 
14706299, 1, 0, 1, 0, 1, 0, 
14719632, 1, 0, 1, 0, 1, 0, 
14732965, 1, 0, 1, 0, 1, 0, 
14746298, 1, 0, 1, 0, 1, 0, 
14759631, 1, 0, 1, 0, 1, 0, 
14772964, 1, 0, 1, 0, 1, 0, 
14786297, 1, 0, 1, 0, 1, 0, 
14799630, 1, 0, 1, 0, 1, 0, 
14812963, 1, 0, 1, 0, 1, 0, 
14826296, 0, 0, 1, 0, 1, 0, 
14839629, 0, 0, 1, 0, 1, 0, 
14852962, 0, 0, 1, 0, 1, 0, 
14866295, 0, 0, 1, 0, 1, 0, 
14879628, 0, 0, 1, 0, 1, 0, 
14892961, 0, 0, 1, 0, 1, 0, 
14906294, 0, 0, 1, 0, 1, 0, 
14919627, 0, 0, 1, 0, 1, 0, 
14932960, 0, 0, 1, 0, 1, 0, 
14946293, 0, 0, 1, 0, 1, 0, 
14959626, 0, 0, 1, 0, 1, 0, 
14972959, 0, 0, 1, 0, 1, 0, 
14986292, 0, 0, 1, 0, 1, 0, 
14999625, 0, 0, 1, 0, 1, 0, 
15012958, 0, 0, 1, 0, 1, 0, 
15026291, 0, 0, 1, 0, 1, 0, 
15039624, 0, 0, 1, 0, 1, 0, 
15052957, 0, 0, 1, 0, 1, 0, 
15066290, 0, 0, 1, 0, 1, 0, 
15079623, 0, 0, 1, 0, 1, 0, 
15092956, 0, 0, 1, 0, 1, 0, 
15106289, 0, 0, 1, 0, 1, 0, 
15119622, 0, 0, 1, 0, 1, 0, 
15132955, 0, 0, 1, 0, 1, 0, 
15146288, 1, 0, 1, 0, 1, 0, 
15159621, 1, 0, 1, 0, 1, 0, 
15172954, 1, 0, 1, 0, 1, 0, 
15186287, 1, 0, 1, 0, 1, 0, 
15199620, 1, 0, 1, 0, 1, 0, 
15212953, 1, 0, 1, 0, 1, 0, 
15226286, 1, 0, 1, 0, 1, 0, 
15239619, 1, 0, 1, 0, 1, 0, 
15252952, 1, 0, 1, 0, 1, 0, 
15266285, 1, 0, 1, 0, 1, 0, 
15279618, 1, 0, 1, 0, 1, 0, 
15292951, 1, 0, 1, 0, 1, 0, 
15306284, 1, 0, 1, 0, 1, 0, 
15319617, 1, 0, 1, 0, 1, 0, 
15332950, 1, 0, 0, 0, 1, 0, 
15346283, 1, 0, 0, 0, 1, 0, 
15359616, 1, 0, 0, 0, 1, 0, 
15372949, 1, 0, 0, 0, 1, 0, 
15386282, 1, 0, 0, 0, 1, 0, 
15399615, 1, 0, 0, 0, 1, 0, 
15412948, 1, 0, 0, 0, 1, 0, 
15426281, 1, 0, 0, 0, 1, 0, 
15439614, 1, 0, 0, 0, 1, 0, 
15452947, 1, 0, 0, 0, 1, 0, 
15466280, 1, 0, 0, 0, 1, 0, 
